,NODE_ID_left,LATITUDE_left,LONGITUDE_left,geometry,demand,LMP,gen,index_right,NODE_ID_right,LATITUDE_right,LONGITUDE_right
5025,12516,32.984366,-96.965153,POINT (-10794111.456651863 3893228.9951902926),1,0,0,1257,STATION1258,32.984461376000105,-96.93850211600005
1557,2368,33.139106,-96.774556,POINT (-10772894.29566514 3913782.547589662),1,0,0,1565,STATION1566,33.136954788000004,-96.77489224099962
1558,2369,33.139106,-96.774556,POINT (-10772894.29566514 3913782.547589662),1,0,0,1565,STATION1566,33.136954788000004,-96.77489224099962
4581,10010,33.13683823,-96.76303192,POINT (-10771611.440947678 3913481.066716786),1,0,0,1565,STATION1566,33.136954788000004,-96.77489224099962
1559,2370,33.19832343,-96.8131587,POINT (-10777191.528572382 3921657.7652459824),0,0,0,1502,STATION1503,33.198292742000035,-96.81327211599954
1560,2372,33.19832343,-96.8131587,POINT (-10777191.528572382 3921657.7652459824),0,0,0,1502,STATION1503,33.198292742000035,-96.81327211599954
5286,29554,33.19832343,-96.8131587,POINT (-10777191.528572382 3921657.7652459824),0,0,0,1502,STATION1503,33.198292742000035,-96.81327211599954
5287,29555,33.19832343,-96.8131587,POINT (-10777191.528572382 3921657.7652459824),0,0,0,1502,STATION1503,33.198292742000035,-96.81327211599954
5291,30392,33.19832343,-96.8131587,POINT (-10777191.528572382 3921657.7652459824),0,0,0,1502,STATION1503,33.198292742000035,-96.81327211599954
5292,30393,33.19832343,-96.8131587,POINT (-10777191.528572382 3921657.7652459824),0,0,0,1502,STATION1503,33.198292742000035,-96.81327211599954
1564,2378,33.0428665,-96.874929,POINT (-10784067.76691453 3900995.1575193936),1,0,0,4986,STATION4987,33.06025424900001,-96.85968050699995
1570,2389,32.9286395,-96.9712137,POINT (-10794786.130689714 3885835.87658402),0,0,0,1760,STATION1761,32.92863950400003,-96.9712136969995
1709,2578,32.9255676,-96.96236989,POINT (-10793801.64226384 3885428.469519918),0,0,0,1760,STATION1761,32.92863950400003,-96.9712136969995
1571,2390,32.815933,-96.97456,POINT (-10795158.639101755 3870897.5561217186),1,0,0,1622,STATION1623,32.81591882200011,-96.97451915299986
1574,2393,32.815933,-96.97456,POINT (-10795158.639101755 3870897.5561217186),1,0,0,1622,STATION1623,32.81591882200011,-96.97451915299986
1575,2394,32.81591882,-96.97451915,POINT (-10795154.091700556 3870895.677872872),1,0,0,1622,STATION1623,32.81591882200011,-96.97451915299986
1576,2395,32.81591882,-96.97451915,POINT (-10795154.091700556 3870895.677872872),1,0,0,1622,STATION1623,32.81591882200011,-96.97451915299986
1677,2543,32.81881492,-96.9717851,POINT (-10794849.738646753 3871279.2945659487),1,0,0,1622,STATION1623,32.81591882200011,-96.97451915299986
1686,2552,32.815933,-96.97456,POINT (-10795158.639101755 3870897.5561217186),1,0,0,1622,STATION1623,32.81591882200011,-96.97451915299986
4977,12394,32.815933,-96.97456,POINT (-10795158.639101755 3870897.5561217186),1,0,0,1622,STATION1623,32.81591882200011,-96.97451915299986
1577,2398,32.77763395,-96.8259888,POINT (-10778619.76877121 3865825.6479151673),0,0,0,979,STATION980,32.77763392299999,-96.82598883000004
1578,2399,32.77763395,-96.8259888,POINT (-10778619.76877121 3865825.6479151673),0,0,0,979,STATION980,32.77763392299999,-96.82598883000004
1579,2400,32.77763395,-96.8259888,POINT (-10778619.76877121 3865825.6479151673),0,0,0,979,STATION980,32.77763392299999,-96.82598883000004
1635,2479,32.77763395,-96.8259888,POINT (-10778619.76877121 3865825.6479151673),0,0,0,979,STATION980,32.77763392299999,-96.82598883000004
1636,2480,32.77763395,-96.8259888,POINT (-10778619.76877121 3865825.6479151673),0,0,0,979,STATION980,32.77763392299999,-96.82598883000004
5013,12479,32.77763395,-96.8259888,POINT (-10778619.76877121 3865825.6479151673),0,0,0,979,STATION980,32.77763392299999,-96.82598883000004
5014,12480,32.77763395,-96.8259888,POINT (-10778619.76877121 3865825.6479151673),0,0,0,979,STATION980,32.77763392299999,-96.82598883000004
1580,2401,32.8369796,-96.54769953,POINT (-10747640.748941578 3873685.6688775546),0,0,0,221,STATION222,32.83697955999997,-96.54769957299985
1581,2402,32.8369796,-96.54769953,POINT (-10747640.748941578 3873685.6688775546),0,0,0,221,STATION222,32.83697955999997,-96.54769957299985
1582,2403,32.8369796,-96.54769953,POINT (-10747640.748941578 3873685.6688775546),0,1,1,221,STATION222,32.83697955999997,-96.54769957299985
1962,2917,32.8369796,-96.54769953,POINT (-10747640.748941578 3873685.6688775546),1,0,0,221,STATION222,32.83697955999997,-96.54769957299985
1963,2918,32.8369796,-96.54769953,POINT (-10747640.748941578 3873685.6688775546),1,0,0,221,STATION222,32.83697955999997,-96.54769957299985
1979,2936,32.8369796,-96.54769953,POINT (-10747640.748941578 3873685.6688775546),1,0,0,221,STATION222,32.83697955999997,-96.54769957299985
4980,12401,32.8369796,-96.54769953,POINT (-10747640.748941578 3873685.6688775546),0,0,0,221,STATION222,32.83697955999997,-96.54769957299985
4981,12402,32.8369796,-96.54769953,POINT (-10747640.748941578 3873685.6688775546),0,0,0,221,STATION222,32.83697955999997,-96.54769957299985
4982,12403,32.8369796,-96.54769953,POINT (-10747640.748941578 3873685.6688775546),0,1,1,221,STATION222,32.83697955999997,-96.54769957299985
8221,150091,32.8369796,-96.54769953,POINT (-10747640.748941578 3873685.6688775546),0,0,0,221,STATION222,32.83697955999997,-96.54769957299985
8222,150092,32.8369796,-96.54769953,POINT (-10747640.748941578 3873685.6688775546),0,0,0,221,STATION222,32.83697955999997,-96.54769957299985
1584,2405,32.81479898,-96.86515609,POINT (-10782979.851549763 3870747.3474944034),0,0,0,4686,STATION4687,32.81807442500011,-96.85587998599966
1891,2813,32.81807444,-96.85587998,POINT (-10781947.23970802 3871181.2095775465),1,0,0,4686,STATION4687,32.81807442500011,-96.85587998599966
1892,2814,32.81807444,-96.85587998,POINT (-10781947.23970802 3871181.2095775465),1,0,0,4686,STATION4687,32.81807442500011,-96.85587998599966
2043,3025,32.81807444,-96.85587998,POINT (-10781947.23970802 3871181.2095775465),0,0,0,4686,STATION4687,32.81807442500011,-96.85587998599966
1588,2409,32.80025697,-96.9842233,POINT (-10796234.352737138 3868821.329680031),0,0,0,1113,STATION1114,32.81674155200014,-96.98943563599998
1590,2411,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,0,0,1403,STATION1404,32.724366363999984,-96.93538502099966
1591,2412,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,0,0,1403,STATION1404,32.724366363999984,-96.93538502099966
1592,2415,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,0,0,1403,STATION1404,32.724366363999984,-96.93538502099966
1593,2416,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,0,0,1403,STATION1404,32.724366363999984,-96.93538502099966
4984,12416,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,1,1,1403,STATION1404,32.724366363999984,-96.93538502099966
4985,12417,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,1,1,1403,STATION1404,32.724366363999984,-96.93538502099966
4986,12418,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,1,1,1403,STATION1404,32.724366363999984,-96.93538502099966
5007,12457,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,0,0,1403,STATION1404,32.724366363999984,-96.93538502099966
5008,12458,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,0,0,1403,STATION1404,32.724366363999984,-96.93538502099966
5146,16416,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,0,0,1403,STATION1404,32.724366363999984,-96.93538502099966
8206,150021,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,0,0,1403,STATION1404,32.724366363999984,-96.93538502099966
8207,150022,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,0,0,1403,STATION1404,32.724366363999984,-96.93538502099966
8208,150023,32.72436636,-96.93538502,POINT (-10790797.700276319 3858775.0974954357),0,0,0,1403,STATION1404,32.724366363999984,-96.93538502099966
1600,2427,32.55854044,-96.72617834,POINT (-10767508.919188168 3836853.124476413),0,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
1601,2428,32.55854044,-96.72617834,POINT (-10767508.919188168 3836853.124476413),0,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
1602,2429,32.55854044,-96.72617834,POINT (-10767508.919188168 3836853.124476413),0,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
1603,2430,32.55854044,-96.72617834,POINT (-10767508.919188168 3836853.124476413),0,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
1608,2435,32.55854044,-96.72617834,POINT (-10767508.919188168 3836853.124476413),0,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
2028,2997,32.558262,-96.720723,POINT (-10766901.633517263 3836816.3491974473),0,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
2067,3065,32.57222472,-96.75384267,POINT (-10770588.498316905 3838660.6319317063),1,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
2076,3080,32.56480767,-96.70993652,POINT (-10765700.888056211 3837680.9061838663),1,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
4989,12430,32.55854044,-96.72617834,POINT (-10767508.919188168 3836853.124476413),0,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
4991,12433,32.55854044,-96.72617834,POINT (-10767508.919188168 3836853.124476413),0,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
8386,151551,32.55854044,-96.72617834,POINT (-10767508.919188168 3836853.124476413),0,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
8387,151552,32.55854044,-96.72617834,POINT (-10767508.919188168 3836853.124476413),0,0,0,2866,STATION2867,32.55854043699998,-96.72617835399963
1604,2431,32.5809962,-96.80515,POINT (-10776300.004166467 3839819.370302441),0,0,0,2952,STATION2953,32.58592989699997,-96.78150349200028
2002,2965,32.57035626,-96.76533366,POINT (-10771867.669472415 3838413.8174987324),0,0,0,2952,STATION2953,32.58592989699997,-96.78150349200028
2003,2966,32.57035626,-96.76533366,POINT (-10771867.669472415 3838413.8174987324),1,0,0,2952,STATION2953,32.58592989699997,-96.78150349200028
2068,3066,32.585909,-96.781507,POINT (-10773668.077445641 3840468.4151952676),1,0,0,2952,STATION2953,32.58592989699997,-96.78150349200028
1605,2432,32.55366658,-96.53750283,POINT (-10746505.657489806 3836209.4203678193),0,0,0,3606,STATION3607,32.553666578999994,-96.5375028330003
1606,2433,32.67386672,-96.54890985,POINT (-10747775.481147675 3852094.8041282916),0,0,0,510,STATION511,32.67386669399998,-96.54890986199992
4992,12434,32.67386672,-96.54890985,POINT (-10747775.481147675 3852094.8041282916),0,0,0,510,STATION511,32.67386669399998,-96.54890986199992
1607,2434,32.60762307,-96.67388433,POINT (-10761687.57662343 3843337.552969274),0,0,0,2736,STATION2737,32.606626624,-96.69519630599956
2072,3076,32.60762307,-96.67388433,POINT (-10761687.57662343 3843337.552969274),1,0,0,2736,STATION2737,32.606626624,-96.69519630599956
1609,2437,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,1,1,2979,STATION2980,32.75787760700011,-96.48688645900015
1803,2709,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),1,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
1806,2712,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
3477,6865,32.7579,-96.487269,POINT (-10740913.65311361 3863213.1512195007),1,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
4994,12438,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
8250,150181,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
8251,150182,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
8252,150183,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
8253,150184,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
8254,150185,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
8255,150186,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
8256,150187,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
8257,150188,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
8258,150189,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
8259,150190,32.75787766,-96.48688643,POINT (-10740871.06561602 3863210.194046679),0,0,0,2979,STATION2980,32.75787760700011,-96.48688645900015
1610,2438,32.7229223,-96.58064145,POINT (-10751307.82670173 3858584.018972855),1,0,0,1552,STATION1553,32.74373732800013,-96.57730217200042
9208,702438,32.7229223,-96.58064145,POINT (-10751307.82670173 3858584.018972855),0,0,0,1552,STATION1553,32.74373732800013,-96.57730217200042
1612,2440,32.77571245,-96.72408829,POINT (-10767276.255886434 3865571.242957159),0,0,0,944,STATION945,32.77571242199998,-96.7240882949997
1614,2442,32.77571245,-96.72408829,POINT (-10767276.255886434 3865571.242957159),0,0,0,944,STATION945,32.77571242199998,-96.7240882949997
1615,2445,32.77571245,-96.72408829,POINT (-10767276.255886434 3865571.242957159),0,0,0,944,STATION945,32.77571242199998,-96.7240882949997
4996,12440,32.77571245,-96.72408829,POINT (-10767276.255886434 3865571.242957159),0,0,0,944,STATION945,32.77571242199998,-96.7240882949997
4997,12441,32.77571245,-96.72408829,POINT (-10767276.255886434 3865571.242957159),0,0,0,944,STATION945,32.77571242199998,-96.7240882949997
4998,12442,32.776189,-96.723822,POINT (-10767246.61261923 3865634.337257664),0,0,0,944,STATION945,32.77571242199998,-96.7240882949997
4999,12443,32.776189,-96.723822,POINT (-10767246.61261923 3865634.337257664),0,0,0,944,STATION945,32.77571242199998,-96.7240882949997
5000,12444,32.77571245,-96.72408829,POINT (-10767276.255886434 3865571.242957159),0,0,0,944,STATION945,32.77571242199998,-96.7240882949997
5004,12448,32.77571245,-96.72408829,POINT (-10767276.255886434 3865571.242957159),0,0,0,944,STATION945,32.77571242199998,-96.7240882949997
5005,12449,32.776189,-96.723822,POINT (-10767246.61261923 3865634.337257664),0,0,0,944,STATION945,32.77571242199998,-96.7240882949997
1613,2441,32.77723567,-96.66281237,POINT (-10760455.051674146 3865772.915532184),0,0,0,289,STATION290,32.77723565899998,-96.66281238600038
1846,2762,32.77723567,-96.66281237,POINT (-10760455.051674146 3865772.915532184),1,0,0,289,STATION290,32.77723565899998,-96.66281238600038
1847,2763,32.77723567,-96.66281237,POINT (-10760455.051674146 3865772.915532184),1,0,0,289,STATION290,32.77723565899998,-96.66281238600038
1975,2930,32.77723567,-96.66281237,POINT (-10760455.051674146 3865772.915532184),1,0,0,289,STATION290,32.77723565899998,-96.66281238600038
1618,2456,32.89290843,-96.76396681,POINT (-10771715.512426425 3881097.96029419),0,0,0,1632,STATION1633,32.8929083940001,-96.76396684300029
1619,2457,32.89290843,-96.76396681,POINT (-10771715.512426425 3881097.96029419),0,0,0,1632,STATION1633,32.8929083940001,-96.76396684300029
1620,2458,32.89290843,-96.76396681,POINT (-10771715.512426425 3881097.96029419),0,0,0,1632,STATION1633,32.8929083940001,-96.76396684300029
1621,2459,32.89290843,-96.76396681,POINT (-10771715.512426425 3881097.96029419),0,0,0,1632,STATION1633,32.8929083940001,-96.76396684300029
1757,2651,32.89894445,-96.75658278,POINT (-10770893.525966821 3881898.198354055),0,0,0,1632,STATION1633,32.8929083940001,-96.76396684300029
1784,2687,32.90067241,-96.76104093,POINT (-10771389.8049547 3882127.2963296766),1,0,0,1632,STATION1633,32.8929083940001,-96.76396684300029
1625,2464,33.00945755,-96.07082572,POINT (-10694555.39923973 3896559.362268044),0,0,0,3225,STATION3226,33.009457546000114,-96.07082572099955
1633,2477,33.00893016,-96.65620176,POINT (-10759719.161935113 3896489.352770048),1,0,0,3022,STATION3023,33.01220597899999,-96.66564921400014
1787,2691,33.012222,-96.665774,POINT (-10760784.738817664 3896926.3418632215),1,0,0,3022,STATION3023,33.01220597899999,-96.66564921400014
3474,6862,33.00893016,-96.65620176,POINT (-10759719.161935113 3896489.352770048),0,0,0,3022,STATION3023,33.01220597899999,-96.66564921400014
3475,6863,33.00893016,-96.65620176,POINT (-10759719.161935113 3896489.352770048),1,0,0,3022,STATION3023,33.01220597899999,-96.66564921400014
3476,6864,33.00893016,-96.65620176,POINT (-10759719.161935113 3896489.352770048),1,0,0,3022,STATION3023,33.01220597899999,-96.66564921400014
1637,2481,32.78392299,-96.81971415,POINT (-10777921.277928302 3866658.3498559105),0,0,0,488,STATION489,32.78392300500008,-96.8197141680004
1638,2482,32.78392299,-96.81971415,POINT (-10777921.277928302 3866658.3498559105),0,0,0,488,STATION489,32.78392300500008,-96.8197141680004
5015,12481,32.78346332,-96.81898627,POINT (-10777840.250697345 3866597.485138705),1,0,0,488,STATION489,32.78392300500008,-96.8197141680004
5016,12482,32.78346332,-96.81898627,POINT (-10777840.250697345 3866597.485138705),0,0,0,488,STATION489,32.78392300500008,-96.8197141680004
1640,2486,32.72183727,-96.80426713,POINT (-10776201.72352763 3858440.4494610787),1,0,0,413,STATION414,32.72183722099997,-96.80426714800015
1645,2493,32.72183727,-96.80426713,POINT (-10776201.72352763 3858440.4494610787),0,0,0,413,STATION414,32.72183722099997,-96.80426714800015
1646,2494,32.72183727,-96.80426713,POINT (-10776201.72352763 3858440.4494610787),0,0,0,413,STATION414,32.72183722099997,-96.80426714800015
1647,2495,32.72183727,-96.80426713,POINT (-10776201.72352763 3858440.4494610787),0,0,0,413,STATION414,32.72183722099997,-96.80426714800015
