,NODE_ID,LATITUDE,LONGITUDE,geometry,demand_21,LMP_21,gen_21
8330,150982,33.19,-98.1778,POINT (-98.1778 33.19),0,0,0
8331,150983,33.19,-98.1778,POINT (-98.1778 33.19),0,0,0
8332,150984,33.19,-98.1778,POINT (-98.1778 33.19),0,0,0
8333,150985,33.19,-98.1778,POINT (-98.1778 33.19),0,0,0
8334,151031,31.80306268,-98.69434361,POINT (-98.69434361 31.80306268),0,0,0
8335,151032,31.80306268,-98.69434361,POINT (-98.69434361 31.80306268),0,0,0
8336,151033,31.80306268,-98.69434361,POINT (-98.69434361 31.80306268),0,0,0
8337,151034,31.80306268,-98.69434361,POINT (-98.69434361 31.80306268),0,0,0
8338,151035,31.80306268,-98.69434361,POINT (-98.69434361 31.80306268),0,0,0
8339,151081,32.3355138,-97.73213125,POINT (-97.73213125 32.3355138),0,0,0
8340,151082,32.3355138,-97.73213125,POINT (-97.73213125 32.3355138),0,0,0
8341,151083,32.3355138,-97.73213125,POINT (-97.73213125 32.3355138),0,0,0
8342,151091,32.3142,-98.4417,POINT (-98.4417 32.3142),0,0,0
8343,151092,32.3142,-98.4417,POINT (-98.4417 32.3142),0,0,0
8344,151093,32.3142,-98.4417,POINT (-98.4417 32.3142),0,0,0
8345,151141,31.66252151,-98.41897561,POINT (-98.41897561 31.66252151),0,0,0
8346,151142,31.81883299,-98.66364767,POINT (-98.66364767 31.81883299),0,0,0
8347,151143,31.81883299,-98.66364767,POINT (-98.66364767 31.81883299),0,0,0
8348,151144,31.81883299,-98.66364767,POINT (-98.66364767 31.81883299),0,0,0
8349,151145,31.81883299,-98.66364767,POINT (-98.66364767 31.81883299),0,0,0
8350,151146,31.81883299,-98.66364767,POINT (-98.66364767 31.81883299),0,0,0
8351,151147,31.81883299,-98.66364767,POINT (-98.66364767 31.81883299),0,0,0
8352,151191,33.21484,-97.21016,POINT (-97.21016 33.21484),0,1,1
8353,151192,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8354,151193,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8355,151194,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8356,151195,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8357,151196,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8358,151197,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8359,151198,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8360,151199,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8361,151200,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8362,151201,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8363,151202,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8364,151203,33.16488101,-97.18426895,POINT (-97.18426895 33.16488101),0,0,0
8365,151251,31.19954719,-103.3595184,POINT (-103.3595184 31.19954719),0,1,1
8366,151261,32.2894,-99.2916,POINT (-99.2916 32.2894),0,0,0
8367,151262,32.2894,-99.2916,POINT (-99.2916 32.2894),0,0,0
8368,151263,32.2894,-99.2916,POINT (-99.2916 32.2894),0,0,0
8369,151264,32.2894,-99.2916,POINT (-99.2916 32.2894),0,0,0
8370,151265,32.2894,-99.2916,POINT (-99.2916 32.2894),0,0,0
8371,151311,31.57474543,-96.96447263,POINT (-96.96447263 31.57474543),0,0,0
8372,151312,31.57474543,-96.96447263,POINT (-96.96447263 31.57474543),0,0,0
8373,151315,31.57474543,-96.96447263,POINT (-96.96447263 31.57474543),0,0,0
8374,151316,31.57474543,-96.96447263,POINT (-96.96447263 31.57474543),0,0,0
8375,151317,31.57474543,-96.96447263,POINT (-96.96447263 31.57474543),0,0,0
8376,151361,32.90477006,-97.38394196,POINT (-97.38394196 32.90477006),0,1,1
8377,151362,32.90477006,-97.38394196,POINT (-97.38394196 32.90477006),0,0,0
8378,151371,,,POINT EMPTY,0,0,0
8379,151372,,,POINT EMPTY,0,0,0
8380,151373,,,POINT EMPTY,0,0,0
8381,151374,,,POINT EMPTY,0,0,0
8382,151421,32.2978732,-96.75593394,POINT (-96.75593394 32.2978732),0,0,0
8383,151422,32.2978732,-96.75593394,POINT (-96.75593394 32.2978732),0,0,0
8384,151423,32.2978732,-96.75593394,POINT (-96.75593394 32.2978732),0,1,1
8385,151481,32.5825948,-99.68234392,POINT (-99.68234392 32.5825948),0,0,0
8386,151551,32.55854044,-96.72617834,POINT (-96.72617834 32.55854044),0,0,0
8387,151552,32.55854044,-96.72617834,POINT (-96.72617834 32.55854044),0,0,0
8388,151553,31.37014872,-94.76860908,POINT (-94.76860908 31.37014872),0,0,0
8389,151601,32.24486137,-98.67387358,POINT (-98.67387358 32.24486137),0,0,0
8390,151602,32.24486137,-98.67387358,POINT (-98.67387358 32.24486137),0,0,0
8391,151701,,,POINT EMPTY,0,0,0
8392,151751,31.5379886,-99.19521275,POINT (-99.19521275 31.5379886),0,0,0
8393,151801,,,POINT EMPTY,0,0,0
8394,151802,,,POINT EMPTY,0,0,0
8395,151803,,,POINT EMPTY,0,0,0
8396,151851,,,POINT EMPTY,0,0,0
8397,151852,,,POINT EMPTY,0,0,0
8398,151853,,,POINT EMPTY,0,0,0
8399,151854,,,POINT EMPTY,0,0,0
8400,151855,,,POINT EMPTY,0,0,0
8401,151856,,,POINT EMPTY,0,0,0
8402,151901,,,POINT EMPTY,0,0,0
8403,151911,32.24486137,-98.67387358,POINT (-98.67387358 32.24486137),0,0,0
8404,151912,32.24486137,-98.67387358,POINT (-98.67387358 32.24486137),0,0,0
8405,151921,32.24486137,-98.67387358,POINT (-98.67387358 32.24486137),0,0,0
8406,151971,,,POINT EMPTY,0,0,0
8407,151972,,,POINT EMPTY,0,0,0
8408,151973,,,POINT EMPTY,0,0,0
8409,152021,32.4024,-97.7012,POINT (-97.7012 32.4024),0,0,0
8410,152022,32.4024,-97.7012,POINT (-97.7012 32.4024),0,0,0
8411,152023,32.4024,-97.7012,POINT (-97.7012 32.4024),0,0,0
8412,152024,32.4024,-97.7012,POINT (-97.7012 32.4024),0,0,0
8413,152025,32.4024,-97.7012,POINT (-97.7012 32.4024),0,0,0
8414,152026,32.4024,-97.7012,POINT (-97.7012 32.4024),0,0,0
8415,152031,,,POINT EMPTY,0,0,0
8416,152081,,,POINT EMPTY,0,0,0
8417,152082,,,POINT EMPTY,0,0,0
8418,152083,,,POINT EMPTY,0,0,0
8419,152084,,,POINT EMPTY,0,0,0
8420,152085,,,POINT EMPTY,0,0,0
8421,152086,,,POINT EMPTY,0,0,0
8422,152087,,,POINT EMPTY,0,0,0
8423,152131,,,POINT EMPTY,0,0,0
8424,152132,,,POINT EMPTY,0,0,0
8425,152133,,,POINT EMPTY,0,0,0
8426,152134,,,POINT EMPTY,0,0,0
8427,152135,,,POINT EMPTY,0,0,0
8428,152136,,,POINT EMPTY,0,0,0
8429,152138,,,POINT EMPTY,0,0,0
8430,152139,,,POINT EMPTY,0,0,0
8431,152181,,,POINT EMPTY,0,0,0
8432,152231,31.660002,-97.38065,POINT (-97.38065 31.660002),0,0,0
8433,152281,,,POINT EMPTY,0,0,0
8434,152282,,,POINT EMPTY,0,0,0
8435,152283,,,POINT EMPTY,0,0,0
8436,160002,27.57255945,-99.50902659,POINT (-99.50902659 27.57255945),0,0,0
8437,160003,27.57255945,-99.50902659,POINT (-99.50902659 27.57255945),0,0,0
8438,160009,27.57255945,-99.50902659,POINT (-99.50902659 27.57255945),0,0,0
8439,160010,27.57255945,-99.50902659,POINT (-99.50902659 27.57255945),0,0,0
8440,160051,28.71604167,-100.4904154,POINT (-100.4904154 28.71604167),0,0,0
8441,160061,26.557095,-99.162971,POINT (-99.162971 26.557095),0,0,0
8442,160062,26.54388664,-99.09551703,POINT (-99.09551703 26.54388664),0,0,0
8443,160063,26.557095,-99.162971,POINT (-99.162971 26.557095),0,0,0
8444,160074,28.92761081,-99.09169767,POINT (-99.09169767 28.92761081),0,0,0
8445,160075,28.92761081,-99.09169767,POINT (-99.09169767 28.92761081),0,0,0
8446,160076,28.92761081,-99.09169767,POINT (-99.09169767 28.92761081),0,0,0
8447,160077,28.92761081,-99.09169767,POINT (-99.09169767 28.92761081),0,0,0
8448,160091,27.8208785,-97.41837541,POINT (-97.41837541 27.8208785),0,0,0
8449,160092,27.8208785,-97.41837541,POINT (-97.41837541 27.8208785),0,0,0
8450,160093,27.8208785,-97.41837541,POINT (-97.41837541 27.8208785),0,0,0
8451,160094,27.8208785,-97.41837541,POINT (-97.41837541 27.8208785),0,0,0
8452,160095,27.8208785,-97.41837541,POINT (-97.41837541 27.8208785),0,1,0
8453,160096,27.8208785,-97.41837541,POINT (-97.41837541 27.8208785),0,0,0
8454,160101,27.6077084,-97.31307035,POINT (-97.31307035 27.6077084),0,0,0
8455,160102,27.6077084,-97.31307035,POINT (-97.31307035 27.6077084),0,0,0
8456,160103,27.6077084,-97.31307035,POINT (-97.31307035 27.6077084),0,0,0
8457,160104,27.6077084,-97.31307035,POINT (-97.31307035 27.6077084),0,0,0
8458,160105,27.6077084,-97.31307035,POINT (-97.31307035 27.6077084),0,0,0
8459,160106,27.6077084,-97.31307035,POINT (-97.31307035 27.6077084),0,0,0
8460,160107,27.6077084,-97.31307035,POINT (-97.31307035 27.6077084),0,0,0
8461,160108,27.6077084,-97.31307035,POINT (-97.31307035 27.6077084),0,0,0
8462,160121,28.72201332,-97.21272959,POINT (-97.21272959 28.72201332),0,0,0
8463,160122,28.72201332,-97.21272959,POINT (-97.21272959 28.72201332),0,0,0
8464,160131,28.7029527,-98.47587096,POINT (-98.47587096 28.7029527),0,0,0
8465,160141,27.81497995,-97.48056263,POINT (-97.48056263 27.81497995),0,0,0
8466,160142,27.81497995,-97.48056263,POINT (-97.48056263 27.81497995),0,0,0
8467,160151,27.8828,-97.2428,POINT (-97.2428 27.8828),0,0,0
8468,160152,27.8828,-97.2428,POINT (-97.2428 27.8828),0,0,0
8469,160153,27.8828,-97.2428,POINT (-97.2428 27.8828),0,0,0
8470,160161,27.82745335,-97.52468744,POINT (-97.52468744 27.82745335),0,0,0
8471,160174,26.21789447,-98.39713274,POINT (-98.39713274 26.21789447),0,0,0
8472,160175,26.21789447,-98.39713274,POINT (-98.39713274 26.21789447),0,0,0
8473,160176,26.21789447,-98.39713274,POINT (-98.39713274 26.21789447),0,0,0
8474,160177,26.21789447,-98.39713274,POINT (-98.39713274 26.21789447),0,0,0
8475,160191,26.34134107,-98.17391102,POINT (-98.17391102 26.34134107),0,0,0
8476,160192,26.34134107,-98.17391102,POINT (-98.17391102 26.34134107),0,0,0
8477,160193,26.34134107,-98.17391102,POINT (-98.17391102 26.34134107),0,0,0
8478,160201,27.8888,-97.2591,POINT (-97.2591 27.8888),0,0,0
8479,160202,27.8888,-97.2591,POINT (-97.2591 27.8888),0,0,0
8480,160203,27.8888,-97.2591,POINT (-97.2591 27.8888),0,0,0
8481,160205,27.8888,-97.2591,POINT (-97.2591 27.8888),0,1,1
8482,160211,27.81327548,-97.58727989,POINT (-97.58727989 27.81327548),0,0,0
8483,160212,27.81327548,-97.58727989,POINT (-97.58727989 27.81327548),0,0,0
8484,160221,27.56057249,-97.8303561,POINT (-97.8303561 27.56057249),0,0,0
8485,160222,27.56057249,-97.8303561,POINT (-97.8303561 27.56057249),0,0,0
8486,160231,26.34406923,-98.18929728,POINT (-98.18929728 26.34406923),0,0,0
8487,160232,26.34406923,-98.18929728,POINT (-98.18929728 26.34406923),0,0,0
8488,160233,26.34406923,-98.18929728,POINT (-98.18929728 26.34406923),0,0,0
8489,160234,26.34406923,-98.18929728,POINT (-98.18929728 26.34406923),0,1,1
8490,160235,26.34406923,-98.18929728,POINT (-98.18929728 26.34406923),0,1,0
8491,160236,26.34406923,-98.18929728,POINT (-98.18929728 26.34406923),0,1,0
8492,160261,27.81464202,-97.42864421,POINT (-97.42864421 27.81464202),0,0,0
8493,160262,27.81464202,-97.42864421,POINT (-97.42864421 27.81464202),0,0,0
8494,160263,27.81464202,-97.42864421,POINT (-97.42864421 27.81464202),0,0,0
8495,160264,27.81464202,-97.42864421,POINT (-97.42864421 27.81464202),0,1,1
8496,160272,25.9132976,-97.52229195,POINT (-97.52229195 25.9132976),0,0,0
8497,160273,25.9132976,-97.52229195,POINT (-97.52229195 25.9132976),0,0,0
8498,160274,25.9132976,-97.52229195,POINT (-97.52229195 25.9132976),0,0,0
8499,160289,27.10325318,-97.52880727,POINT (-97.52880727 27.10325318),0,0,0
8500,160290,27.10325318,-97.52880727,POINT (-97.52880727 27.10325318),0,0,0
8501,160291,27.10350541,-97.52866166,POINT (-97.52866166 27.10350541),0,0,0
8502,160292,27.10350541,-97.52866166,POINT (-97.52866166 27.10350541),0,0,0
8503,160293,27.10350541,-97.52866166,POINT (-97.52866166 27.10350541),0,0,0
8504,160294,27.10325318,-97.52880727,POINT (-97.52880727 27.10325318),0,0,0
8505,160295,27.10325318,-97.52880727,POINT (-97.52880727 27.10325318),0,1,1
8506,160296,27.18400243,-97.59693582,POINT (-97.59693582 27.18400243),0,0,0
8507,160297,27.18400243,-97.59693582,POINT (-97.59693582 27.18400243),0,0,0
8508,160298,27.18400243,-97.59693582,POINT (-97.59693582 27.18400243),0,0,0
8509,160299,27.10343771,-97.52963374,POINT (-97.52963374 27.10343771),0,1,1
8510,160300,27.18400243,-97.59693582,POINT (-97.59693582 27.18400243),0,0,0
8511,160301,27.18400243,-97.59693582,POINT (-97.59693582 27.18400243),0,0,0
8512,160302,27.10325318,-97.52880727,POINT (-97.52880727 27.10325318),0,0,0
8513,160391,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8514,160392,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8515,160393,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8516,160394,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,1,1
8517,160395,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,1,1
8518,160396,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8519,160397,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8520,160398,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8521,160399,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8522,160400,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8523,160401,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8524,160402,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8525,160403,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8526,160404,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8527,160405,27.95120588,-97.42581636,POINT (-97.42581636 27.95120588),0,0,0
8528,160491,27.00254383,-97.58416255,POINT (-97.58416255 27.00254383),0,0,0
8529,160492,27.00254383,-97.58416255,POINT (-97.58416255 27.00254383),0,0,0
8530,160493,27.00254383,-97.58416255,POINT (-97.58416255 27.00254383),0,1,1
8531,160494,27.00254383,-97.58416255,POINT (-97.58416255 27.00254383),0,0,0
8532,160495,27.00254383,-97.58416255,POINT (-97.58416255 27.00254383),0,0,0
8533,160496,27.00254383,-97.58416255,POINT (-97.58416255 27.00254383),0,0,0
8534,160497,27.00254383,-97.58416255,POINT (-97.58416255 27.00254383),0,0,0
8535,160591,27.5638071,-98.92009771,POINT (-98.92009771 27.5638071),0,0,0
8536,160592,27.5638071,-98.92009771,POINT (-98.92009771 27.5638071),0,0,0
8537,160593,27.5638071,-98.92009771,POINT (-98.92009771 27.5638071),0,0,0
8538,160594,27.5638071,-98.92009771,POINT (-98.92009771 27.5638071),0,0,0
8539,160691,26.33819289,-98.1908342,POINT (-98.1908342 26.33819289),0,0,0
8540,160692,26.33819289,-98.1908342,POINT (-98.1908342 26.33819289),0,0,0
8541,160693,26.33819289,-98.1908342,POINT (-98.1908342 26.33819289),0,0,0
8542,160694,26.33819289,-98.1908342,POINT (-98.1908342 26.33819289),0,0,0
8543,160695,26.33819289,-98.1908342,POINT (-98.1908342 26.33819289),0,0,0
8544,160696,26.33819289,-98.1908342,POINT (-98.1908342 26.33819289),0,0,0
8545,160697,26.33819289,-98.1908342,POINT (-98.1908342 26.33819289),0,0,0
8546,160698,26.33819289,-98.1908342,POINT (-98.1908342 26.33819289),0,0,0
8547,160699,26.33819289,-98.1908342,POINT (-98.1908342 26.33819289),0,0,0
8548,160700,26.33819289,-98.1908342,POINT (-98.1908342 26.33819289),0,0,0
8549,160701,26.33819289,-98.1908342,POINT (-98.1908342 26.33819289),0,0,0
8550,160741,26.21748753,-97.67339988,POINT (-97.67339988 26.21748753),0,0,0
8551,160742,26.21748753,-97.67339988,POINT (-97.67339988 26.21748753),0,0,0
8552,160743,26.21748753,-97.67339988,POINT (-97.67339988 26.21748753),0,0,0
8553,160744,26.21748753,-97.67339988,POINT (-97.67339988 26.21748753),0,0,0
8554,160750,26.21748753,-97.67339988,POINT (-97.67339988 26.21748753),0,0,0
8555,160751,26.21748753,-97.67339988,POINT (-97.67339988 26.21748753),0,0,0
8556,160752,26.21748753,-97.67339988,POINT (-97.67339988 26.21748753),0,0,0
8557,160831,27.5033,-98.9772,POINT (-98.9772 27.5033),0,0,0
8558,160832,27.5033,-98.9772,POINT (-98.9772 27.5033),0,0,0
8559,160833,27.5033,-98.9772,POINT (-98.9772 27.5033),0,0,0
8560,160881,26.45782767,-98.737119,POINT (-98.737119 26.45782767),0,0,0
8561,160882,26.45782767,-98.737119,POINT (-98.737119 26.45782767),0,0,0
8562,160883,26.45782767,-98.737119,POINT (-98.737119 26.45782767),0,0,0
8563,160884,26.45782767,-98.737119,POINT (-98.737119 26.45782767),0,0,0
8564,160885,26.45782767,-98.737119,POINT (-98.737119 26.45782767),0,0,0
8565,160981,26.1956414,-97.4672044,POINT (-97.4672044 26.1956414),0,0,0
8566,160982,26.1956414,-97.4672044,POINT (-97.4672044 26.1956414),0,0,0
8567,160983,26.1956414,-97.4672044,POINT (-97.4672044 26.1956414),0,0,0
8568,161031,26.45111,-98.1775,POINT (-98.1775 26.45111),0,1,1
8569,161032,26.45111,-98.1775,POINT (-98.1775 26.45111),0,0,0
8570,161033,26.45111,-98.1775,POINT (-98.1775 26.45111),0,0,0
8571,161034,26.45111,-98.1775,POINT (-98.1775 26.45111),0,0,0
8572,161035,26.45111,-98.1775,POINT (-98.1775 26.45111),0,0,0
8573,161051,27.1686,-98.9981,POINT (-98.9981 27.1686),0,0,0
8574,161052,27.1686,-98.9981,POINT (-98.9981 27.1686),0,0,0
8575,161053,27.1686,-98.9981,POINT (-98.9981 27.1686),0,0,0
8576,161102,27.32131665,-98.99790821,POINT (-98.99790821 27.32131665),0,0,0
8577,161103,27.32131665,-98.99790821,POINT (-98.99790821 27.32131665),0,0,0
8578,161105,27.32131665,-98.99790821,POINT (-98.99790821 27.32131665),0,0,0
8579,161106,27.32131665,-98.99790821,POINT (-98.99790821 27.32131665),0,0,0
8580,161107,27.32131665,-98.99790821,POINT (-98.99790821 27.32131665),0,0,0
8581,161108,27.32131665,-98.99790821,POINT (-98.99790821 27.32131665),0,0,0
8582,161109,27.32131665,-98.99790821,POINT (-98.99790821 27.32131665),0,0,0
8583,161110,27.32131665,-98.99790821,POINT (-98.99790821 27.32131665),0,0,0
8584,161201,26.35136118,-98.63639032,POINT (-98.63639032 26.35136118),0,0,0
8585,161202,26.35136118,-98.63639032,POINT (-98.63639032 26.35136118),0,0,0
8586,161203,26.35136118,-98.63639032,POINT (-98.63639032 26.35136118),0,0,0
8587,161204,26.35136118,-98.63639032,POINT (-98.63639032 26.35136118),0,0,0
8588,161251,27.61896468,-98.83998418,POINT (-98.83998418 27.61896468),0,0,0
8589,161252,27.61896468,-98.83998418,POINT (-98.83998418 27.61896468),0,0,0
8590,161254,27.61896468,-98.83998418,POINT (-98.83998418 27.61896468),0,0,0
8591,161255,27.61896468,-98.83998418,POINT (-98.83998418 27.61896468),0,0,0
8592,161256,27.61896468,-98.83998418,POINT (-98.83998418 27.61896468),0,0,0
8593,161257,27.57880367,-99.27601205,POINT (-99.27601205 27.57880367),0,0,0
8594,161451,27.58899354,-97.53476491,POINT (-97.53476491 27.58899354),0,0,0
8595,161452,27.58899354,-97.53476491,POINT (-97.53476491 27.58899354),0,0,0
8596,161453,27.58899354,-97.53476491,POINT (-97.53476491 27.58899354),0,0,0
8597,161454,27.58899354,-97.53476491,POINT (-97.53476491 27.58899354),0,0,0
8598,161455,27.58899354,-97.53476491,POINT (-97.53476491 27.58899354),0,0,0
8599,161501,27.954644,-97.350549,POINT (-97.350549 27.954644),0,0,0
8600,161502,27.954644,-97.350549,POINT (-97.350549 27.954644),0,0,0
8601,161503,27.954644,-97.350549,POINT (-97.350549 27.954644),0,0,0
8602,161551,26.45782767,-98.737119,POINT (-98.737119 26.45782767),0,0,0
8603,161552,26.45782767,-98.737119,POINT (-98.737119 26.45782767),0,0,0
8604,161553,26.45782767,-98.737119,POINT (-98.737119 26.45782767),0,1,1
8605,161601,26.09300993,-97.38646095,POINT (-97.38646095 26.09300993),0,1,1
8606,161602,26.09300993,-97.38646095,POINT (-97.38646095 26.09300993),0,0,0
8607,161603,26.09300993,-97.38646095,POINT (-97.38646095 26.09300993),0,0,0
8608,161651,27.56054794,-97.66883776,POINT (-97.66883776 27.56054794),0,0,0
8609,161652,27.56054794,-97.66883776,POINT (-97.66883776 27.56054794),0,0,0
8610,161653,27.56054794,-97.66883776,POINT (-97.66883776 27.56054794),0,0,0
8611,161701,26.49262049,-98.44830921,POINT (-98.44830921 26.49262049),0,0,0
8612,161702,26.49262049,-98.44830921,POINT (-98.44830921 26.49262049),0,0,0
8613,161703,26.49262049,-98.44830921,POINT (-98.44830921 26.49262049),0,0,0
8614,161704,26.49262049,-98.44830921,POINT (-98.44830921 26.49262049),0,0,0
8615,161705,26.49262049,-98.44830921,POINT (-98.44830921 26.49262049),0,0,0
8616,161706,26.49262049,-98.44830921,POINT (-98.44830921 26.49262049),0,0,0
8617,161707,26.49262049,-98.44830921,POINT (-98.44830921 26.49262049),0,0,0
8618,161751,26.5222385,-97.65546604,POINT (-97.65546604 26.5222385),0,0,0
8619,161752,26.5222385,-97.65546604,POINT (-97.65546604 26.5222385),0,0,0
8620,161753,26.54035341,-97.67519253,POINT (-97.67519253 26.54035341),0,1,1
8621,161754,26.5222385,-97.65546604,POINT (-97.65546604 26.5222385),0,0,0
8622,161755,26.5222385,-97.65546604,POINT (-97.65546604 26.5222385),0,0,0
8623,161851,26.56493638,-98.69840656,POINT (-98.69840656 26.56493638),0,0,0
8624,161852,26.56493638,-98.69840656,POINT (-98.69840656 26.56493638),0,0,0
8625,161853,26.56493638,-98.69840656,POINT (-98.69840656 26.56493638),0,0,0
8626,161854,26.56493638,-98.69840656,POINT (-98.69840656 26.56493638),0,0,0
8627,161855,26.56493638,-98.69840656,POINT (-98.69840656 26.56493638),0,0,0
8628,161951,27.09203046,-97.77439172,POINT (-97.77439172 27.09203046),0,0,0
8629,161952,27.09203046,-97.77439172,POINT (-97.77439172 27.09203046),0,0,0
8630,161953,27.09203046,-97.77439172,POINT (-97.77439172 27.09203046),0,1,1
8631,162001,27.97543641,-97.68472989,POINT (-97.68472989 27.97543641),0,0,0
8632,162002,27.97543641,-97.68472989,POINT (-97.68472989 27.97543641),0,0,0
8633,162003,27.97543641,-97.68472989,POINT (-97.68472989 27.97543641),0,0,0
8634,162004,27.97543641,-97.68472989,POINT (-97.68472989 27.97543641),0,0,0
8635,162005,27.97543641,-97.68472989,POINT (-97.68472989 27.97543641),0,0,0
8636,162051,27.97543641,-97.68472989,POINT (-97.68472989 27.97543641),0,0,0
8637,162052,27.97543641,-97.68472989,POINT (-97.68472989 27.97543641),0,0,0
8638,162053,27.97543641,-97.68472989,POINT (-97.68472989 27.97543641),0,0,0
8639,162101,26.45782767,-98.737119,POINT (-98.737119 26.45782767),0,0,0
8640,162102,26.45782767,-98.737119,POINT (-98.737119 26.45782767),0,0,0
8641,162103,26.45782767,-98.737119,POINT (-98.737119 26.45782767),0,0,0
8642,162104,26.41135758,-98.57639708,POINT (-98.57639708 26.41135758),0,1,1
8643,162151,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8644,162152,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8645,162153,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8646,162154,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8647,162155,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8648,162201,28.25340557,-97.33984889,POINT (-97.33984889 28.25340557),0,0,0
8649,162202,28.25340557,-97.33984889,POINT (-97.33984889 28.25340557),0,0,0
8650,162204,28.25340557,-97.33984889,POINT (-97.33984889 28.25340557),0,0,0
8651,162251,26.0854,-97.6253,POINT (-97.6253 26.0854),0,0,0
8652,162252,26.0854,-97.6253,POINT (-97.6253 26.0854),0,0,0
8653,162253,26.0854,-97.6253,POINT (-97.6253 26.0854),0,0,0
8654,162254,26.0854,-97.6253,POINT (-97.6253 26.0854),0,0,0
8655,162255,26.0854,-97.6253,POINT (-97.6253 26.0854),0,0,0
8656,162256,26.0854,-97.6253,POINT (-97.6253 26.0854),0,0,0
8657,162301,26.2289,-97.5294,POINT (-97.5294 26.2289),0,0,0
8658,162302,26.2289,-97.5294,POINT (-97.5294 26.2289),0,0,0
8659,162303,26.2289,-97.5294,POINT (-97.5294 26.2289),0,0,0
8660,162401,26.060884,-97.768187,POINT (-97.768187 26.060884),0,0,0
8661,162402,26.060884,-97.768187,POINT (-97.768187 26.060884),0,0,0
8662,162403,26.060884,-97.768187,POINT (-97.768187 26.060884),0,0,0
8663,162451,,,POINT EMPTY,0,0,0
8664,162452,,,POINT EMPTY,0,0,0
8665,162453,,,POINT EMPTY,0,0,0
8666,162454,,,POINT EMPTY,0,0,0
8667,162455,,,POINT EMPTY,0,0,0
8668,162456,,,POINT EMPTY,0,0,0
8669,162491,27.0303,-99.3884,POINT (-99.3884 27.0303),0,1,1
8670,162492,27.0303,-99.3884,POINT (-99.3884 27.0303),0,0,0
8671,162493,27.0303,-99.3884,POINT (-99.3884 27.0303),0,0,0
8672,162494,27.0303,-99.3884,POINT (-99.3884 27.0303),0,0,0
8673,162496,27.0303,-99.3884,POINT (-99.3884 27.0303),0,0,0
8674,162497,27.0303,-99.3884,POINT (-99.3884 27.0303),0,0,0
8675,162498,27.0303,-99.3884,POINT (-99.3884 27.0303),0,0,0
8676,162499,27.0303,-99.3884,POINT (-99.3884 27.0303),0,0,0
8677,162541,28.44250894,-99.75562084,POINT (-99.75562084 28.44250894),0,0,0
8678,162542,28.44250894,-99.75562084,POINT (-99.75562084 28.44250894),0,0,0
8679,162543,28.44250894,-99.75562084,POINT (-99.75562084 28.44250894),0,0,0
8680,162691,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8681,162692,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8682,162693,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8683,162694,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8684,162695,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8685,162696,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8686,162697,26.29270314,-98.01038319,POINT (-98.01038319 26.29270314),0,0,0
8687,162741,26.27748753,-97.61339988,POINT (-97.61339988 26.27748753),0,0,0
